# Wavelength,Intensity
9.707920532226562500e+02,1.399163818359375000e+03
9.712165527343750000e+02,1.393211914062500000e+03
9.716409912109375000e+02,1.394203735351562500e+03
9.720653686523437500e+02,1.392219970703125000e+03
9.724897460937500000e+02,1.391228149414062500e+03
9.729141235351562500e+02,1.395195800781250000e+03
9.733384399414062500e+02,1.394203735351562500e+03
9.737627563476562500e+02,1.400155883789062500e+03
9.741870117187500000e+02,1.381310058593750000e+03
9.746112670898437500e+02,1.390236206054687500e+03
9.750354614257812500e+02,1.391228149414062500e+03
9.754596557617187500e+02,1.389244262695312500e+03
9.758837890625000000e+02,1.403132324218750000e+03
9.763079223632812500e+02,1.394203735351562500e+03
9.767319946289062500e+02,1.390236206054687500e+03
9.771560668945312500e+02,1.391228149414062500e+03
9.775801391601562500e+02,1.397179809570312500e+03
9.780041503906250000e+02,1.383293579101562500e+03
9.784281005859375000e+02,1.398171752929687500e+03
9.788520507812500000e+02,1.395195800781250000e+03
9.792759399414062500e+02,1.391228149414062500e+03
9.796998291015625000e+02,1.391228149414062500e+03
9.801237182617187500e+02,1.393211914062500000e+03
9.805475463867187500e+02,1.394203735351562500e+03
9.809713745117187500e+02,1.383293579101562500e+03
9.813951416015625000e+02,1.403132324218750000e+03
9.818189086914062500e+02,1.393211914062500000e+03
9.822426147460937500e+02,1.401148071289062500e+03
9.826663208007812500e+02,1.393211914062500000e+03
9.830899658203125000e+02,1.389244262695312500e+03
9.835136108398437500e+02,1.390236206054687500e+03
9.839371948242187500e+02,1.393211914062500000e+03
9.843607788085937500e+02,1.396187744140625000e+03
9.847843627929687500e+02,1.389244262695312500e+03
9.852078857421875000e+02,1.394203735351562500e+03
9.856313476562500000e+02,1.395195800781250000e+03
9.860548095703125000e+02,1.390236206054687500e+03
9.864782104492187500e+02,1.392219970703125000e+03
9.869016723632812500e+02,1.392219970703125000e+03
9.873250122070312500e+02,1.399163818359375000e+03
9.877483520507812500e+02,1.396187744140625000e+03
9.881716918945312500e+02,1.400155883789062500e+03
9.885949707031250000e+02,1.399163818359375000e+03
9.890182495117187500e+02,1.401148071289062500e+03
9.894414672851562500e+02,1.387260620117187500e+03
9.898646850585937500e+02,1.401148071289062500e+03
9.902878417968750000e+02,1.393211914062500000e+03
9.907109375000000000e+02,1.396187744140625000e+03
9.911340942382812500e+02,1.394203735351562500e+03
9.915571899414062500e+02,1.389244262695312500e+03
9.919802246093750000e+02,1.392219970703125000e+03
9.924032592773437500e+02,1.397179809570312500e+03
9.928262329101562500e+02,1.396187744140625000e+03
9.932492065429687500e+02,1.389244262695312500e+03
9.936721801757812500e+02,1.404124389648437500e+03
9.940950927734375000e+02,1.392219970703125000e+03
9.945180053710937500e+02,1.390236206054687500e+03
9.949407958984375000e+02,1.390236206054687500e+03
9.953636474609375000e+02,1.388252563476562500e+03
9.957864379882812500e+02,1.396187744140625000e+03
9.962092285156250000e+02,1.389244262695312500e+03
9.966319580078125000e+02,1.397179809570312500e+03
9.970546264648437500e+02,1.390236206054687500e+03
9.974772949218750000e+02,1.392219970703125000e+03
9.978999633789062500e+02,1.407100952148437500e+03
9.983226318359375000e+02,1.394203735351562500e+03
9.987452392578125000e+02,1.393211914062500000e+03
9.991677856445312500e+02,1.396187744140625000e+03
9.995903320312500000e+02,1.397179809570312500e+03
1.000012817382812500e+03,1.384285278320312500e+03
1.000435302734375000e+03,1.399163818359375000e+03
1.000857727050781250e+03,1.385276977539062500e+03
1.001280151367187500e+03,1.395195800781250000e+03
1.001702514648437500e+03,1.387260620117187500e+03
1.002124877929687500e+03,1.396187744140625000e+03
1.002547241210937500e+03,1.395195800781250000e+03
1.002969543457031250e+03,1.395195800781250000e+03
1.003391845703125000e+03,1.405116455078125000e+03
1.003814025878906250e+03,1.389244262695312500e+03
1.004236267089843750e+03,1.392219970703125000e+03
1.004658447265625000e+03,1.391228149414062500e+03
1.005080627441406250e+03,1.398171752929687500e+03
1.005502746582031250e+03,1.388252563476562500e+03
1.005924865722656250e+03,1.395195800781250000e+03
1.006346923828125000e+03,1.398171752929687500e+03
1.006768920898437500e+03,1.387260620117187500e+03
1.007190917968750000e+03,1.395195800781250000e+03
1.007612976074218750e+03,1.397179809570312500e+03
1.008034912109375000e+03,1.401148071289062500e+03
1.008456848144531250e+03,1.388252563476562500e+03
1.008878723144531250e+03,1.398171752929687500e+03
1.009300598144531250e+03,1.389244262695312500e+03
1.009722412109375000e+03,1.394203735351562500e+03
1.010144226074218750e+03,1.395195800781250000e+03
1.010566040039062500e+03,1.392219970703125000e+03
1.010987731933593750e+03,1.399163818359375000e+03
1.011409484863281250e+03,1.388252563476562500e+03
1.011831176757812500e+03,1.394203735351562500e+03
1.012252868652343750e+03,1.401148071289062500e+03
1.012674438476562500e+03,1.395195800781250000e+03
1.013096069335937500e+03,1.398171752929687500e+03
1.013517639160156250e+03,1.394203735351562500e+03
1.013939208984375000e+03,1.398171752929687500e+03
1.014360717773437500e+03,1.384285278320312500e+03
1.014782226562500000e+03,1.394203735351562500e+03
1.015203674316406250e+03,1.391228149414062500e+03
1.015625122070312500e+03,1.394203735351562500e+03
1.016046508789062500e+03,1.393211914062500000e+03
1.016467895507812500e+03,1.397179809570312500e+03
1.016889221191406250e+03,1.395195800781250000e+03
1.017310546875000000e+03,1.396187744140625000e+03
1.017731811523437500e+03,1.400155883789062500e+03
1.018153076171875000e+03,1.393211914062500000e+03
1.018574279785156250e+03,1.397179809570312500e+03
1.018995483398437500e+03,1.389244262695312500e+03
1.019416687011718750e+03,1.396187744140625000e+03
1.019837829589843750e+03,1.387260620117187500e+03
1.020258850097656250e+03,1.403132324218750000e+03
1.020679992675781250e+03,1.395195800781250000e+03
1.021101013183593750e+03,1.397179809570312500e+03
1.021522094726562500e+03,1.400155883789062500e+03
1.021943054199218750e+03,1.391228149414062500e+03
1.022364013671875000e+03,1.391228149414062500e+03
1.022784973144531250e+03,1.396187744140625000e+03
1.023205810546875000e+03,1.395195800781250000e+03
1.023626708984375000e+03,1.386268798828125000e+03
1.024047607421875000e+03,1.398171752929687500e+03
1.024468383789062500e+03,1.396187744140625000e+03
1.024889160156250000e+03,1.386268798828125000e+03
1.025310058593750000e+03,1.389244262695312500e+03
1.025730712890625000e+03,1.391228149414062500e+03
1.026151367187500000e+03,1.392219970703125000e+03
1.026572021484375000e+03,1.399163818359375000e+03
1.026992675781250000e+03,1.398171752929687500e+03
1.027413330078125000e+03,1.392219970703125000e+03
1.027833984375000000e+03,1.397179809570312500e+03
1.028254516601562500e+03,1.393211914062500000e+03
1.028675048828125000e+03,1.395195800781250000e+03
1.029095458984375000e+03,1.392219970703125000e+03
1.029515869140625000e+03,1.389244262695312500e+03
1.029936401367187500e+03,1.398171752929687500e+03
1.030356811523437500e+03,1.382301757812500000e+03
1.030777221679687500e+03,1.395195800781250000e+03
1.031197509765625000e+03,1.390236206054687500e+03
1.031617797851562500e+03,1.403132324218750000e+03
1.032038085937500000e+03,1.392219970703125000e+03
1.032458374023437500e+03,1.398171752929687500e+03
1.032878662109375000e+03,1.397179809570312500e+03
1.033298828125000000e+03,1.396187744140625000e+03
1.033718994140625000e+03,1.400155883789062500e+03
1.034139160156250000e+03,1.392219970703125000e+03
1.034559204101562500e+03,1.390236206054687500e+03
1.034979370117187500e+03,1.392219970703125000e+03
1.035399414062500000e+03,1.397179809570312500e+03
1.035819458007812500e+03,1.388252563476562500e+03
1.036239379882812500e+03,1.384285278320312500e+03
1.036659423828125000e+03,1.395195800781250000e+03
1.037079345703125000e+03,1.387260620117187500e+03
1.037499267578125000e+03,1.395195800781250000e+03
1.037919067382812500e+03,1.396187744140625000e+03
1.038338989257812500e+03,1.405116455078125000e+03
1.038758789062500000e+03,1.390236206054687500e+03
1.039178588867187500e+03,1.394203735351562500e+03
1.039598388671875000e+03,1.387260620117187500e+03
1.040018066406250000e+03,1.391228149414062500e+03
1.040437744140625000e+03,1.392219970703125000e+03
1.040857421875000000e+03,1.393211914062500000e+03
1.041277099609375000e+03,1.394203735351562500e+03
1.041696777343750000e+03,1.386268798828125000e+03
1.042116333007812500e+03,1.398171752929687500e+03
1.042535888671875000e+03,1.391228149414062500e+03
1.042955322265625000e+03,1.404124389648437500e+03
1.043374877929687500e+03,1.398171752929687500e+03
1.043794311523437500e+03,1.395195800781250000e+03
1.044213745117187500e+03,1.390236206054687500e+03
1.044633178710937500e+03,1.397179809570312500e+03
1.045052612304687500e+03,1.392219970703125000e+03
1.045471923828125000e+03,1.390236206054687500e+03
1.045891235351562500e+03,1.395195800781250000e+03
1.046310546875000000e+03,1.388252563476562500e+03
1.046729858398437500e+03,1.396187744140625000e+03
1.047149047851562500e+03,1.385276977539062500e+03
1.047568237304687500e+03,1.387260620117187500e+03
1.047987426757812500e+03,1.393211914062500000e+03
1.048406494140625000e+03,1.392219970703125000e+03
1.048825683593750000e+03,1.398171752929687500e+03
1.049244750976562500e+03,1.387260620117187500e+03
1.049663818359375000e+03,1.394203735351562500e+03
1.050082763671875000e+03,1.386268798828125000e+03
1.050501831054687500e+03,1.401148071289062500e+03
1.050920776367187500e+03,1.394203735351562500e+03
1.051339721679687500e+03,1.403132324218750000e+03
1.051758666992187500e+03,1.390236206054687500e+03
1.052177612304687500e+03,1.391228149414062500e+03
1.052596435546875000e+03,1.393211914062500000e+03
1.053015258789062500e+03,1.392219970703125000e+03
1.053433959960937500e+03,1.391228149414062500e+03
1.053852783203125000e+03,1.393211914062500000e+03
1.054271484375000000e+03,1.404124389648437500e+03
1.054690185546875000e+03,1.398171752929687500e+03
1.055108886718750000e+03,1.393211914062500000e+03
1.055527465820312500e+03,1.397179809570312500e+03
1.055946166992187500e+03,1.391228149414062500e+03
1.056364746093750000e+03,1.400155883789062500e+03
1.056783325195312500e+03,1.392219970703125000e+03
1.057201782226562500e+03,1.397179809570312500e+03
1.057620239257812500e+03,1.387260620117187500e+03
1.058038818359375000e+03,1.387260620117187500e+03
1.058457153320312500e+03,1.389244262695312500e+03
1.058875610351562500e+03,1.390236206054687500e+03
1.059293945312500000e+03,1.392219970703125000e+03
1.059712280273437500e+03,1.395195800781250000e+03
1.060130615234375000e+03,1.393211914062500000e+03
1.060548950195312500e+03,1.393211914062500000e+03
1.060967163085937500e+03,1.404124389648437500e+03
1.061385375976562500e+03,1.390236206054687500e+03
1.061803588867187500e+03,1.392219970703125000e+03
1.062221801757812500e+03,1.387260620117187500e+03
1.062639892578125000e+03,1.398171752929687500e+03
1.063058105468750000e+03,1.386268798828125000e+03
1.063476074218750000e+03,1.398171752929687500e+03
1.063894165039062500e+03,1.391228149414062500e+03
1.064312133789062500e+03,1.398171752929687500e+03
1.064730224609375000e+03,1.393211914062500000e+03
1.065148193359375000e+03,1.389244262695312500e+03
1.065566040039062500e+03,1.391228149414062500e+03
1.065984008789062500e+03,1.389244262695312500e+03
1.066401855468750000e+03,1.387260620117187500e+03
1.066819702148437500e+03,1.390236206054687500e+03
1.067237548828125000e+03,1.400155883789062500e+03
1.067655273437500000e+03,1.400155883789062500e+03
1.068072998046875000e+03,1.396187744140625000e+03
1.068490844726562500e+03,1.395195800781250000e+03
1.068908447265625000e+03,1.389244262695312500e+03
1.069326171875000000e+03,1.399163818359375000e+03
1.069743774414062500e+03,1.385276977539062500e+03
1.070161376953125000e+03,1.384285278320312500e+03
1.070578979492187500e+03,1.386268798828125000e+03
1.070996459960937500e+03,1.393211914062500000e+03
1.071414062500000000e+03,1.390236206054687500e+03
1.071831542968750000e+03,1.387260620117187500e+03
1.072249023437500000e+03,1.400155883789062500e+03
1.072666381835937500e+03,1.385276977539062500e+03
1.073083740234375000e+03,1.397179809570312500e+03
1.073501220703125000e+03,1.396187744140625000e+03
1.073918579101562500e+03,1.394203735351562500e+03
1.074335815429687500e+03,1.392219970703125000e+03
1.074753051757812500e+03,1.396187744140625000e+03
1.075170410156250000e+03,1.393211914062500000e+03
1.075587646484375000e+03,1.396187744140625000e+03
1.076004760742187500e+03,1.388252563476562500e+03
1.076421997070312500e+03,1.394203735351562500e+03
1.076839111328125000e+03,1.390236206054687500e+03
1.077256225585937500e+03,1.389244262695312500e+03
1.077673339843750000e+03,1.392219970703125000e+03
1.078090332031250000e+03,1.389244262695312500e+03
1.078507324218750000e+03,1.384285278320312500e+03
1.078924316406250000e+03,1.395195800781250000e+03
1.079341308593750000e+03,1.381310058593750000e+03
1.079758178710937500e+03,1.397179809570312500e+03
1.080175048828125000e+03,1.394203735351562500e+03
1.080591918945312500e+03,1.393211914062500000e+03
1.081008789062500000e+03,1.391228149414062500e+03
1.081425659179687500e+03,1.397179809570312500e+03
1.081842407226562500e+03,1.391228149414062500e+03
1.082259033203125000e+03,1.386268798828125000e+03
1.082675781250000000e+03,1.393211914062500000e+03
1.083092529296875000e+03,1.396187744140625000e+03
1.083509155273437500e+03,1.389244262695312500e+03
1.083925781250000000e+03,1.385276977539062500e+03
1.084342407226562500e+03,1.393211914062500000e+03
1.084758911132812500e+03,1.381310058593750000e+03
1.085175537109375000e+03,1.401148071289062500e+03
1.085592041015625000e+03,1.394203735351562500e+03
1.086008422851562500e+03,1.400155883789062500e+03
1.086424926757812500e+03,1.393211914062500000e+03
1.086841308593750000e+03,1.398171752929687500e+03
1.087257690429687500e+03,1.405116455078125000e+03
1.087674072265625000e+03,1.390236206054687500e+03
1.088090454101562500e+03,1.397179809570312500e+03
1.088506713867187500e+03,1.399163818359375000e+03
1.088922973632812500e+03,1.397179809570312500e+03
1.089339233398437500e+03,1.396187744140625000e+03
1.089755371093750000e+03,1.397179809570312500e+03
1.090171630859375000e+03,1.397179809570312500e+03
1.090587768554687500e+03,1.382301757812500000e+03
1.091003906250000000e+03,1.403132324218750000e+03
1.091419921875000000e+03,1.387260620117187500e+03
1.091836059570312500e+03,1.396187744140625000e+03
1.092252075195312500e+03,1.392219970703125000e+03
1.092668090820312500e+03,1.396187744140625000e+03
1.093084106445312500e+03,1.389244262695312500e+03
1.093500000000000000e+03,1.396187744140625000e+03
1.093915893554687500e+03,1.397179809570312500e+03
1.094331787109375000e+03,1.382301757812500000e+03
1.094747558593750000e+03,1.394203735351562500e+03
1.095163452148437500e+03,1.394203735351562500e+03
1.095579223632812500e+03,1.395195800781250000e+03
1.095994995117187500e+03,1.392219970703125000e+03
1.096410766601562500e+03,1.398171752929687500e+03
1.096826416015625000e+03,1.393211914062500000e+03
1.097242065429687500e+03,1.398171752929687500e+03
1.097657714843750000e+03,1.399163818359375000e+03
